region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,time_of_day,cost_per_impression,cost_per_click,reach_per_spend,value_ratio
North,Search,Storage,Premium,1127.0782622908362,10.95,0.2338,186.0,1898,0.0561,4.09,0.3660254037844379,28.0,107996.14,151.39805753142147,2011,11,1,afternoon,0.5938241634830538,10.58510095335212,0.16502846893874681,9862.661187214613
North,Search,Storage,Premium,2.95,2.95,0.114,701.0,62096,0.0488,3.21,1.0,21.0,1753.8,138.8524135752039,2011,3,27,afternoon,4.750708580262819e-05,0.0009735058566112333,237.6271186440678,594.5084745762712
North,Affiliate,General,Premium,20.0,1.25,0.042,310.0,9639,0.1048,6.25,1.3660254037844386,90.0,12424.62,183.23793580480336,2011,1,14,morning,0.0020749040356883492,0.01979870263061402,15.5,9939.696
North,Search,Seasonal,Premium,5.1,0.85,0.1844,384.0,5495,0.1023,1.85,-0.3660254037844387,7.0,2905.9,214.87649309748872,2011,5,8,morning,0.0009281164695177434,0.00907249725823796,75.29411764705883,3418.7058823529414
North,Social Media,General,Premium,0.58,0.29,0.1797,222.0,5016,0.061,6.17,-1.3660254037844386,7.0,1533.24,267.39072472106824,2011,7,14,afternoon,0.00011562998405103667,0.0018955735090333881,382.7586206896552,5287.034482758621
North,Affiliate,Seasonal,Premium,10.2,0.85,0.2257,222.0,7324,0.0519,6.24,0.3660254037844389,28.0,10209.04,141.34600113880683,2010,4,28,morning,0.0013926815947569633,0.026833942095509888,21.764705882352942,12010.635294117648
North,TV,General,Premium,8.3,4.15,0.6,204.0,3462,0.0119,3.87,-0.3660254037844387,14.0,16621.85,52.22028240341557,2011,5,9,afternoon,0.002397458116695552,0.20146706862987832,24.578313253012045,4005.265060240963
North,TV,General,Premium,1.45,1.45,0.3151,269.0,9478,0.0129,2.04,1.3660254037844388,21.0,1942.78,106.18954400131923,2011,2,14,afternoon,0.00015298586199620173,0.011859369146992382,185.51724137931035,1339.848275862069
North,Affiliate,Lighting,Premium,14.85,4.95,0.4857,126.0,2743,0.0462,3.46,1.0,60.0,8117.48,82.17808265235105,2010,3,28,morning,0.005413780532263945,0.11718139680224988,8.484848484848484,1639.8949494949493
North,Search,General,Premium,127.5,2.55,0.1036,263.0,1757,0.0031,7.36,0.3660254037844379,7.0,1669.9,122.1488666745475,2010,11,30,morning,0.07256687535571998,23.40866946958709,2.062745098039216,654.8627450980393
North,Email,Storage,Premium,39.0,1.95,0.1378,450.0,7468,0.0423,0.64,0.9999999999999998,60.0,995.08,192.15330322178056,2009,12,3,morning,0.005222281735404392,0.12345819705447736,11.538461538461538,510.29743589743595
North,Social Media,General,Standard,1447.1906760909867,12.75,0.021,1314.0,20968,0.0148,5.17,0.3660254037844389,28.0,2827.94,177.6191113590734,2011,4,1,afternoon,0.06901901354878799,4.663446861404593,0.9079660487789013,221.79921568627452
North,Affiliate,General,Premium,121.68,1.69,0.2501,323.0,5170,0.1023,4.85,1.0,14.0,5130.4800000000005,164.50280185056928,2010,3,9,afternoon,0.023535783365570603,0.23006630855885243,2.6545036160420774,3035.786982248521
North,Affiliate,Storage,Premium,8.850000000000001,2.95,0.0588,744.0,41615,0.0188,7.5,-0.3660254037844385,21.0,335.3,95.9235897113047,2010,10,12,afternoon,0.00021266370299170975,0.01131189909530371,84.06779661016948,113.66101694915254
North,Affiliate,General,Premium,15.3,2.55,0.0165,9.0,96,0.004,4.18,1.3660254037844386,7.0,1530.1699999999998,69.98711818973855,2010,1,28,afternoon,0.15937500000000002,39.84375,0.5882352941176471,600.0666666666666
North,Search,General,Premium,9.95,9.95,0.2822,148.0,2389,0.0324,5.7,0.9999999999999998,60.0,5828.52,95.6188447181977,2010,12,5,afternoon,0.004164922561741314,0.12854699264633687,14.874371859296483,585.7809045226131
North,Social Media,General,Premium,23.8,5.95,0.117,135.0,3118,0.0172,3.87,-0.3660254037844385,60.0,3607.33,109.38785864458326,2011,10,24,morning,0.007633098139833227,0.4437847755716992,5.672268907563025,606.2739495798319
North,Search,Storage,Premium,13.2,0.55,0.4569,269.0,11184,0.0069,4.85,-0.3660254037844385,21.0,1781.44,188.26852820407944,2010,10,21,evening,0.0011802575107296136,0.17105181314921936,20.37878787878788,3238.981818181818
North,Social Media,General,Premium,11.9,4.15,0.2426,433.0,9777,0.0466,3.65,-1.0000000000000002,21.0,6010.92,99.75853024613714,2011,9,16,afternoon,0.0012171422726807814,0.026118932890145524,36.38655462184874,1448.4144578313253
North,Email,General,Premium,5.8,1.45,0.2248,404.0,3196,0.0835,4.5,-1.0000000000000002,28.0,28795.03,153.06105553638852,2011,9,5,afternoon,0.0018147684605757195,0.02173375401887089,69.65517241379311,19858.641379310346
North,Email,Storage,Premium,16.5,1.65,0.2514,401.0,9024,0.0258,0.88,-1.0000000000000002,7.0,9764.07,125.45276801954068,2011,9,23,afternoon,0.0018284574468085107,0.07087044367474847,24.303030303030305,5917.618181818182
North,TV,General,Premium,11.9,2.95,0.5476,98.0,1040,0.082,8.31,-1.3660254037844388,90.0,295.35,45.04660197363286,2010,8,8,afternoon,0.011442307692307693,0.1395403377110694,8.235294117647058,100.11864406779661
North,Affiliate,General,Premium,14.85,4.95,0.0752,717.0,10758,0.0008,3.12,0.9999999999999998,30.0,7676.6,119.38215296930896,2010,12,2,morning,0.0013803680981595093,1.7254601226993864,48.282828282828284,1550.828282828283
North,Email,General,Premium,22.47,7.49,0.1066,357.0,17305,0.0279,3.47,-1.0,30.0,3283.8,77.5728678518456,2010,6,6,afternoon,0.0012984686506789945,0.04654009500641557,15.88785046728972,438.4245660881175
North,Search,General,Standard,15.8,3.95,0.159,394.0,14862,0.0389,1.02,-1.0000000000000002,90.0,534.01,130.19228064486165,2011,9,28,morning,0.0010631139819674339,0.027329408276797782,24.93670886075949,135.19240506329112
North,Search,General,Premium,10.15,251.22084828028773,0.2505,355.0,2523,0.2242,2.09,-1.3660254037844386,30.0,1781.44,105.03306782825658,2010,7,27,morning,0.004022988505747126,0.0179437489105581,34.97536945812808,7.091131218585979
North,Social Media,Kitchen,Premium,11.25,3.75,0.0559,205.0,6804,0.0197,3.72,1.3660254037844386,90.0,71.65,142.66249238737836,2010,1,27,afternoon,0.0016534391534391533,0.08393092149437328,18.22222222222222,19.10666666666667
North,Affiliate,General,Premium,0.95,0.19,0.0779,19.0,164,0.0268,0.77,-0.3660254037844385,14.0,9218.35,154.23799274499322,2010,10,6,afternoon,0.005792682926829268,0.2161448853294503,20.0,48517.63157894737
North,Email,General,Standard,15.6,0.65,0.0759,460.0,4878,0.1191,4.61,0.3660254037844389,60.0,250.45,246.53251896428583,2011,4,19,afternoon,0.0031980319803198032,0.026851653906967282,29.48717948717949,385.30769230769226
North,Social Media,Storage,Standard,4.2,2.1,0.3098,131.0,1862,0.0435,3.1,0.9999999999999998,28.0,559.44,118.9734563416054,2010,12,1,afternoon,0.002255639097744361,0.05185377236193933,31.19047619047619,266.40000000000003
North,Social Media,Kitchen,Premium,9.95,9.95,0.4567,45.0,891,0.1676,5.23,0.9999999999999998,90.0,3015.81,132.8874054569265,2009,12,14,morning,0.0111672278338945,0.06663023767240155,4.522613065326634,303.0964824120603
North,Search,General,Premium,24.96,2.08,0.1379,111.0,2179,0.0178,5.63,-1.0000000000000002,7.0,1830.84,75.16291160473955,2011,9,22,afternoon,0.011454795777879763,0.6435278526898742,4.447115384615384,880.2115384615383
North,Email,Stationery,Premium,46.8,0.65,0.204,363.0,14893,0.0216,5.88,-1.3660254037844386,14.0,1269.31,127.32293256557756,2011,7,18,morning,0.003142415900087289,0.14548221759663374,7.756410256410257,1952.7846153846153
North,Search,Stationery,Premium,49.5,4.95,0.0955,254.0,3696,0.1397,7.48,-0.3660254037844385,60.0,1742.48,132.32233718536298,2011,10,10,morning,0.013392857142857142,0.09586869823090297,5.1313131313131315,352.0161616161616
North,Affiliate,General,Premium,5.9,2.95,0.6,631.0,7002,0.1415,1.26,-0.3660254037844385,28.0,1945.12,127.78147995484976,2011,10,16,afternoon,0.0008426163953156241,0.005954886185976143,106.94915254237287,659.3627118644067
North,TV,General,Premium,4.13,4.13,0.3319,228.0,5634,0.0325,2.94,0.9999999999999998,90.0,56327.08,89.4444742675176,2011,12,5,afternoon,0.0007330493432729854,0.022555364408399548,55.20581113801453,13638.518159806295
North,TV,General,Premium,11.9,5.95,0.6,64.0,2336,0.0045,5.44,-0.3660254037844385,21.0,1175.98,37.831896790584366,2011,10,30,afternoon,0.005094178082191781,1.1320395738203959,5.378151260504201,197.64369747899158
North,Email,General,Premium,5.8,1.45,0.414,304.0,5691,0.0234,6.48,-1.3660254037844388,7.0,1940.62,85.38983367481907,2010,8,24,afternoon,0.0010191530486733439,0.04355354908860444,52.41379310344828,1338.358620689655
North,Search,Kitchen,Premium,8.94,1.49,0.0208,183.0,3562,0.0435,4.41,1.3660254037844388,60.0,4712.11,162.633795146881,2011,2,21,morning,0.0025098259404828746,0.057697148057077575,20.469798657718123,3162.489932885906
North,Affiliate,Seasonal,Premium,4.25,0.85,0.3105,305.0,4219,0.0332,3.52,0.9999999999999998,7.0,5052.16,167.63612766059276,2010,12,5,morning,0.0010073477127281346,0.030341798576148635,71.76470588235294,5943.717647058824
North,Search,Kitchen,Premium,69.52000000000001,0.79,0.1475,33.0,445,0.0127,4.37,0.3660254037844389,7.0,4898.85,128.8640931716578,2011,4,10,morning,0.15622471910112362,12.301158984340443,0.4746835443037974,6201.0759493670885
East,Email,Kitchen,Premium,15.6,0.65,0.0737,209.0,1878,0.0511,0.83,-0.3660254037844385,7.0,953.97,189.76723976529132,2010,10,10,afternoon,0.008306709265175719,0.1625579112558849,13.397435897435898,1467.6461538461538
North,Influencer,General,Premium,5.9,2.95,0.0949,83.0,1987,0.0064,8.12,-1.3660254037844388,60.0,277302.85000000003,60.26458041613437,2011,8,5,afternoon,0.002969300452944137,0.46395319577252137,14.067796610169491,94000.96610169492
North,Influencer,General,Premium,9.9,1.65,0.4069,115.0,3679,0.0157,2.96,0.3660254037844389,14.0,4440.65,122.06142718940856,2011,4,6,afternoon,0.0026909486273443872,0.17139800174168074,11.616161616161616,2691.30303030303
North,Influencer,General,Premium,11.9,4.15,0.3034,323.0,9015,0.0064,5.29,-1.0,28.0,41955.04,70.36353944326807,2011,6,8,afternoon,0.0013200221852468109,0.20625346644481418,27.142857142857142,10109.648192771083
North,Email,General,Premium,17.4,1.45,0.1606,278.0,6299,0.0496,3.87,1.3660254037844388,14.0,3596.78,147.99698688355417,2010,2,5,morning,0.0027623432290839814,0.05569240381217705,15.977011494252874,2480.537931034483
North,Search,General,Premium,17.700000000000003,2.95,0.1959,631.0,5844,0.0887,3.87,-1.3660254037844388,28.0,4469.62,104.86525138186596,2011,8,9,morning,0.0030287474332648875,0.034145968807946875,35.64971751412429,1515.1254237288135
North,Social Media,Stationery,Premium,5.04,0.42,0.0323,335.0,12401,0.0019,6.62,-1.3660254037844386,28.0,90347.09,237.6173241719132,2011,7,11,afternoon,0.00040641883719054917,0.2139046511529206,66.46825396825396,215112.11904761905
North,Affiliate,Storage,Premium,15.0,1.25,0.2213,108.0,4654,0.0861,6.58,-1.0000000000000002,60.0,1781.44,101.23474422081728,2011,9,12,afternoon,0.0032230339492909325,0.03743361149002245,7.2,1425.152
North,Email,General,Standard,1555.5253477038664,2.1,0.1425,300.0,4328,0.0287,3.87,-1.0000000000000002,14.0,882.24,81.68405265872299,2011,9,26,afternoon,0.35940973837889706,12.522987399961568,0.19286088808699542,420.1142857142857
North,Social Media,Seasonal,Premium,5.0,1.25,0.1021,662.0,7472,0.0372,3.87,-0.3660254037844385,28.0,2668.08,184.4589681622816,2011,10,25,night,0.0006691648822269807,0.017988303285671525,132.4,2134.464
North,TV,General,Premium,12.75,4.25,0.2028,122.0,2049,0.0125,4.07,-1.3660254037844388,60.0,744.27,52.880988491037606,2010,8,26,afternoon,0.006222547584187409,0.4978038067349927,9.568627450980392,175.12235294117647
North,Affiliate,General,Standard,3.3,1.65,0.2901,186.0,1209,0.1229,5.03,0.3660254037844379,21.0,809.81,128.37091308911337,2010,11,24,afternoon,0.002729528535980149,0.022209345288691205,56.36363636363637,490.7939393939394
North,Social Media,General,Budget,15.0,1.25,0.2688,242.0,3806,0.0439,6.33,1.3660254037844386,14.0,96.0,151.24158139447226,2010,1,22,afternoon,0.003941145559642669,0.08977552527659839,16.133333333333333,76.8
North,Affiliate,General,Premium,1.65,1.65,0.2269,94.0,1273,0.0067,3.87,1.3660254037844388,60.0,1479.84,91.97849427288378,2011,2,13,afternoon,0.001296150824823252,0.1934553469885451,56.969696969696976,896.8727272727273
North,Affiliate,Seasonal,Premium,10.2,0.85,0.0877,269.0,2162,0.0877,3.97,0.3660254037844379,7.0,2473.42,175.4865543532612,2010,11,1,afternoon,0.004717853839037928,0.05379536874615652,26.372549019607845,2909.9058823529413
North,Search,General,Standard,4.2,2.1,0.1175,79.0,1112,0.0736,3.61,0.3660254037844379,7.0,702.57,109.46287661287974,2011,11,17,afternoon,0.003776978417266187,0.05131764153894276,18.80952380952381,334.5571428571429
North,Social Media,General,Premium,0.84,0.42,0.3401,80.0,1578,0.054,2.13,-1.3660254037844388,60.0,1384.09,192.77789293282467,2010,8,22,afternoon,0.000532319391634981,0.009857766511758907,95.23809523809524,3295.4523809523807
North,Email,General,Standard,22.5,3.75,0.1423,269.0,13067,0.1386,4.9,0.3660254037844389,7.0,470.72,125.35630933864212,2010,4,20,morning,0.0017218948496211832,0.0124234837635006,11.955555555555556,125.52533333333334
North,Social Media,General,Premium,2.1,2.1,0.027,23.0,749,0.0548,5.31,0.9999999999999998,28.0,236.25,96.33797913465926,2009,12,3,afternoon,0.0028037383177570096,0.05116310798826659,10.952380952380953,112.5
North,Affiliate,Lighting,Standard,17.9,8.95,0.05,83.0,3447,0.0509,1.94,0.3660254037844379,14.0,612.74,102.93757149404416,2011,11,8,morning,0.005192921380910937,0.10202203105915396,4.636871508379889,68.46256983240224
North,Social Media,Storage,Standard,2.2,0.55,0.2725,366.0,13324,0.0113,5.32,-1.3660254037844388,7.0,804.1500000000001,188.54153958507047,2011,8,14,night,0.00016511558090663466,0.014611998310321653,166.36363636363635,1462.0909090909092
North,Search,Stationery,Premium,9.96,0.83,0.2576,227.0,4220,0.0106,5.37,0.3660254037844379,30.0,23162.42,176.89004819006104,2011,11,30,afternoon,0.002360189573459716,0.2226593937226147,22.791164658634536,27906.530120481926
North,Email,Seasonal,Premium,7.49,7.49,0.1429,516.0,9046,0.0592,6.1,-0.3660254037844387,7.0,4258.8,73.13115342188723,2010,5,18,morning,0.0008279902719434004,0.013986322161206089,68.89185580774365,568.5981308411215
North,Affiliate,Seasonal,Premium,11.8,2.95,0.3205,374.0,7374,0.0437,3.6,-0.3660254037844385,14.0,4811.72,95.8211345879076,2010,10,25,afternoon,0.001600216978573366,0.03661823749595803,31.694915254237287,1631.0915254237289
North,Influencer,Storage,Premium,13.2,1.65,0.5492,333.0,10057,0.0721,3.52,-1.3660254037844388,14.0,107.2,98.02819244930228,2010,8,25,morning,0.0013125186437307347,0.018204142076709222,25.22727272727273,64.96969696969697
North,Email,Storage,Premium,16.5,1.65,0.1468,681.0,19285,0.1107,3.12,1.0,60.0,3657.23,193.25610122907503,2011,3,31,morning,0.000855587243971999,0.00772888205936765,41.27272727272727,2216.5030303030303
North,TV,General,Premium,15.6,1.95,0.2612,203.0,1830,0.0012,6.18,-0.3660254037844387,28.0,2720.56,79.14496375693827,2010,5,12,morning,0.008524590163934425,7.103825136612023,13.012820512820513,1395.1589743589743
North,Search,Kitchen,Premium,17.700000000000003,2.95,0.6,524.0,22391,0.0528,2.44,-1.3660254037844388,28.0,221.4,81.41227376050377,2010,8,18,afternoon,0.0007904961815014962,0.01497151858904349,29.604519774011294,75.05084745762711
North,Search,Stationery,Premium,1.25,1.25,0.4572,641.0,7855,0.0941,3.24,-0.3660254037844387,28.0,1013.6,171.34825566467757,2011,5,15,afternoon,0.00015913430935709738,0.0016911191217544885,512.8,810.88
North,Influencer,Storage,Premium,26.4,0.55,0.4266,543.0,10422,0.1995,6.25,1.3660254037844388,60.0,552.13,317.4699467972157,2010,2,8,afternoon,0.0025331030512377663,0.012697258402194314,20.56818181818182,1003.8727272727272
North,Search,Kitchen,Standard,3.3,1.65,0.1244,351.0,6268,0.1576,0.25,-1.0,28.0,246.58,172.19122937256165,2011,6,19,morning,0.0005264837268666241,0.0033406327846867015,106.36363636363637,149.44242424242427
North,Influencer,Kitchen,Premium,15.0,1.25,0.4747,179.0,3380,0.0947,7.69,0.3660254037844379,21.0,2053.03,165.20251561319876,2010,11,30,afternoon,0.004437869822485207,0.046862405728460475,11.933333333333334,1642.4240000000002
North,Affiliate,Lighting,Standard,17.700000000000003,2.95,0.2201,269.0,3284,0.0523,0.31,0.3660254037844379,21.0,317.89,147.1751357724808,2011,11,3,afternoon,0.005389768574908649,0.10305484846861662,15.197740112994348,107.7593220338983
North,Search,General,Standard,14.85,4.95,0.095,941.0,17950,0.0493,3.05,-1.3660254037844386,28.0,717.34,90.2861184498149,2011,7,5,afternoon,0.0008272980501392757,0.016780893511952857,63.36700336700337,144.91717171717173
North,Email,General,Standard,102.0,2.55,0.3236,631.0,22129,0.048,1.98,0.9999999999999998,60.0,777.0,173.89884631318986,2009,12,3,afternoon,0.004609336165213069,0.09602783677527227,6.186274509803922,304.7058823529412
North,Affiliate,General,Standard,1222.05426417573,1.65,0.1525,48.0,600,0.0263,4.85,1.0,60.0,23.9,142.98228919749874,2010,3,28,afternoon,2.03675710695955,77.44323600606653,0.03927812488128404,14.484848484848484
North,Influencer,Storage,Premium,4.16,2.08,0.3036,549.0,9399,0.0084,3.4,0.3660254037844379,28.0,5193.98,144.5034409101453,2011,11,10,afternoon,0.0004426002766251729,0.05269050912204439,131.97115384615384,2497.105769230769
North,Search,Seasonal,Standard,11.9,0.85,0.0432,304.0,3082,0.0687,3.52,0.3660254037844379,30.0,593.1,213.1402379077399,2011,11,17,afternoon,0.0038611291369240754,0.05620275308477548,25.546218487394956,697.764705882353
North,Social Media,Storage,Standard,1.1,0.55,0.1009,1115.0,21393,0.0319,0.93,-1.3660254037844386,14.0,144.07999999999998,293.9606078654004,2011,7,20,afternoon,5.1418688356004306e-05,0.001611871108338693,1013.6363636363635,261.96363636363634
North,Social Media,General,Premium,15.0,1.25,0.3271,265.0,2591,0.0721,2.3,-1.3660254037844386,30.0,4028.93,158.99129782289276,2011,7,15,night,0.005789270551910459,0.08029501458960416,17.666666666666668,3223.144
North,Affiliate,General,Premium,16.6,4.15,0.1705,278.0,8787,0.0289,6.93,1.0,7.0,23566.98,108.5737429395272,2011,3,22,morning,0.001889154432684648,0.06536866549081827,16.746987951807228,5678.790361445783
North,Email,General,Premium,7.5,3.75,0.382,117.0,2337,0.0204,3.87,-0.3660254037844385,7.0,1978.48,75.38288049048627,2011,10,2,afternoon,0.003209242618741977,0.15731581464421454,15.6,527.5946666666666
North,Search,General,Premium,25.5,4.25,0.0633,583.0,18646,0.0673,5.71,0.9999999999999998,21.0,818.42,146.25106470806068,2010,12,8,afternoon,0.0013675855411348279,0.02032073612384588,22.862745098039216,192.56941176470588
North,Search,Seasonal,Premium,59.5,5.95,0.0601,516.0,12426,0.0391,9.42,0.9999999999999998,14.0,155.8,115.01417243018614,2009,12,15,morning,0.004788347014324803,0.12246411801342207,8.672268907563025,26.184873949579835
North,Search,General,Premium,8.5,192.98910040112955,0.2874,127.0,1526,0.0899,5.1,0.3660254037844389,14.0,1490.5,65.42531991268028,2011,4,19,afternoon,0.005570117955439056,0.061959042885862695,14.941176470588236,7.723234094060144
